place_id,rating,lat,long,day,open_time,close_time,type_title_list
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,2,"08:00","19:00",home_goods_store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,2,"08:00","19:00",store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,3,"08:00","19:00",establishment
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,3,"08:00","19:00",home_goods_store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,3,"08:00","19:00",store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,4,"08:00","19:00",establishment
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,4,"08:00","19:00",home_goods_store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,4,"08:00","19:00",store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,5,"08:00","19:00",establishment
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,5,"08:00","19:00",home_goods_store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,5,"08:00","19:00",store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,6,"08:00","19:00",establishment
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,6,"08:00","19:00",home_goods_store
ChIJ0016pB_Nm1QRhtsYBDpBuzg,,47.404785,-120.290665,6,"08:00","19:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,0,"09:00","17:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,1,"07:00","20:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,2,"07:00","20:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,3,"07:00","20:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,4,"07:00","20:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,5,"07:00","20:00",store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",convenience_store
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",establishment
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",food
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",health
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",pharmacy
ChIJ0017QfHcyIkRkWTzEG5YAo4,,40.283698,-77.0494,6,"08:00","17:00",store
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,0,"12:00","16:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,1,"08:00","17:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,2,"08:00","17:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,3,"08:00","17:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,4,"08:00","17:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,5,"08:00","17:00",establishment
ChIJ001BoDWIZIgR2BQhYdgkHJI,2.7,36.100011,-86.922763,6,"09:00","16:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,0,"11:00","16:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,0,"11:00","16:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,1,"08:00","18:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,1,"08:00","18:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,2,"08:00","18:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,2,"08:00","18:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,3,"08:00","18:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,3,"08:00","18:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,4,"08:00","20:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,4,"08:00","20:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,5,"08:00","18:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,5,"08:00","18:00",store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,6,"08:00","17:00",establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,6,"08:00","17:00",store
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,1,"06:00","16:00",establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,2,"06:00","16:00",establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,3,"06:00","16:00",establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,4,"06:00","16:00",establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,5,"06:00","16:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,1,"08:00","15:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,1,"08:00","15:00",park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,2,"08:00","15:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,2,"08:00","15:00",park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,3,"08:00","15:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,3,"08:00","15:00",park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,4,"08:00","15:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,4,"08:00","15:00",park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,5,"08:00","15:00",establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,5,"08:00","15:00",park
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,"08:30","16:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,"08:30","16:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,"08:30","16:00",store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,"08:30","16:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,"08:30","16:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,"08:30","16:00",store
