place_id,rating,lat,long,day,open_time,close_time,type_title
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,2,900,1900,establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,2,900,1900,store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,3,900,1900,establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,3,900,1900,store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,4,900,2100,establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,4,900,2100,store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,5,900,1900,establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,5,900,1900,store
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,6,900,1800,establishment
ChIJ001QsbQ7xIkRDGMXCfgxXdY,,40.579413,-75.478793,6,900,1800,store
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,1,700,1700,establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,2,700,1700,establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,3,700,1700,establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,4,700,1700,establishment
ChIJ001XSnC5YYgRJ5bRsNyp81w,,34.87513,-85.81245,5,700,1700,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,1,900,1600,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,1,900,1600,park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,2,900,1600,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,2,900,1600,park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,3,900,1600,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,3,900,1600,park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,4,900,1600,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,4,900,1600,park
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,5,900,1600,establishment
ChIJ0020pbStkVQRFAowNmaAft0,,47.289746,-122.667041,5,900,1600,park
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,830,1700,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,830,1700,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,1,830,1700,store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,830,1700,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,830,1700,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,2,830,1700,store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,830,1700,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,830,1700,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,830,1700,store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,830,1700,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,830,1700,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,830,1700,store
